loan_id,age,income,loan_amount,loan_purpose,employment_status,marital_status,has_default
2410,26,142834,47982,business,employed,divorced,0
2411,20,132148,28444,business,unemployed,divorced,0
2412,38,77395,25734,medical,unemployed,married,0
2413,43,62321,42745,medical,self-employed,divorced,0
2414,25,29386,35571,personal,employed,divorced,0
2415,65,73171,27415,medical,unemployed,single,1
2416,19,39522,16389,medical,unemployed,divorced,0
2417,23,85532,28744,education,employed,divorced,0
2418,45,111760,19682,business,unemployed,married,0
2419,46,34635,46038,medical,employed,divorced,0
2420,43,20671,35310,business,employed,married,0
2421,42,53545,8259,business,self-employed,single,0
2422,29,74079,46168,personal,employed,single,0
2423,22,46855,13546,business,self-employed,married,0
2424,51,55790,3154,business,unemployed,divorced,1
2425,65,71012,9766,medical,employed,married,0
2426,54,137827,49517,education,self-employed,divorced,1
2427,32,132121,12230,medical,employed,divorced,0
2428,61,149051,18765,medical,unemployed,divorced,1
2429,53,34260,6902,education,self-employed,married,0
2430,32,85139,2222,education,self-employed,single,0
2431,60,21074,28050,personal,self-employed,married,0
2432,65,62676,35269,education,unemployed,divorced,1
2433,40,29475,10050,medical,self-employed,married,0
2434,23,98414,49976,education,unemployed,single,0
2435,63,35120,4574,education,unemployed,married,0
2436,67,43147,37497,education,employed,single,0
2437,61,21986,12157,business,unemployed,single,1
2438,60,129129,20575,personal,self-employed,divorced,0
2439,62,52430,41244,business,self-employed,single,0
2440,38,127497,18945,business,unemployed,married,0
2441,40,75479,15962,personal,unemployed,married,0
2442,60,102966,36290,business,employed,divorced,0
2443,33,22176,36159,education,employed,married,0
2444,64,104258,25852,personal,self-employed,divorced,0
2445,32,128351,31684,business,unemployed,married,0
2446,42,135188,45842,medical,self-employed,married,0
2447,53,104153,12796,business,unemployed,single,1
2448,28,81918,25450,medical,self-employed,single,0
2449,68,148570,35846,education,self-employed,single,0
2450,32,47115,46037,medical,self-employed,married,0
2451,21,122912,48130,business,unemployed,divorced,1
2452,38,97442,18504,business,employed,divorced,0
2453,30,60002,46728,business,employed,divorced,0
2454,39,77124,31041,personal,unemployed,single,0
2455,36,26610,11715,personal,employed,married,0
2456,51,128828,22803,business,self-employed,single,0
2457,31,69752,4370,business,unemployed,married,1
2458,21,148416,2908,education,unemployed,married,0
2459,65,98947,38075,personal,employed,married,0
2460,69,138972,22134,personal,employed,single,0
2461,63,94716,45065,personal,self-employed,married,0
2462,44,67993,4587,medical,unemployed,single,0
2463,46,30073,31023,business,employed,single,1
2464,64,57251,46153,education,unemployed,married,0
2465,45,116496,3413,education,self-employed,married,0
2466,52,91437,26038,business,self-employed,married,0
2467,25,58897,23555,business,self-employed,single,0
2468,33,70906,11952,education,unemployed,married,1
2469,59,71616,4457,medical,unemployed,married,0
2470,53,128719,9464,education,unemployed,divorced,0
2471,47,24482,2150,medical,unemployed,divorced,0
2472,35,127990,48305,medical,unemployed,divorced,1
2473,19,110964,33264,personal,self-employed,married,1
2474,66,92936,41222,business,self-employed,single,0
2475,30,59574,48553,personal,self-employed,divorced,0
2476,21,143331,45349,medical,employed,single,0
2477,43,63284,33786,education,self-employed,divorced,0
2478,42,92932,10808,personal,unemployed,divorced,1
2479,47,27338,39345,education,self-employed,single,0
2480,28,62718,5081,medical,employed,divorced,0
2481,24,32500,40222,education,employed,single,0
2482,48,31545,9933,personal,employed,married,0
2483,61,81480,3671,medical,employed,married,0
2484,27,25241,44739,business,employed,single,0
2485,56,109314,48738,personal,unemployed,single,0
2486,30,42821,32217,personal,self-employed,married,0
2487,48,24695,40155,business,unemployed,single,0
2488,24,97066,40601,medical,unemployed,married,0
2489,66,132616,20008,business,employed,married,0
2490,59,137276,22883,personal,self-employed,single,0
2491,59,34318,34282,medical,self-employed,divorced,0
2492,53,70934,33974,education,self-employed,single,0
2493,37,42331,34715,personal,employed,married,1
2494,21,141282,44401,education,unemployed,divorced,0
2495,24,72672,16380,business,self-employed,divorced,0
2496,18,111891,19212,medical,unemployed,married,0
2497,61,96860,29174,business,self-employed,divorced,0
2498,62,113685,7861,education,self-employed,divorced,0
2499,59,88754,7094,personal,self-employed,single,1
2500,64,105677,40113,medical,self-employed,married,0
2501,30,122320,47728,business,employed,divorced,0
2502,39,22837,25363,education,employed,married,0
2503,38,145261,23310,education,unemployed,single,0
2504,39,140688,40300,personal,employed,single,1
2505,45,134616,6943,education,self-employed,single,1
2506,26,125338,15569,medical,unemployed,divorced,0
2507,43,60077,43616,education,unemployed,single,0
2508,26,99915,9793,personal,unemployed,married,1
2509,32,24239,39207,business,self-employed,single,0
2510,27,130432,26287,medical,self-employed,divorced,0
2511,41,106348,34971,business,unemployed,single,0
2512,59,49669,43351,business,employed,divorced,0
2513,25,68624,48179,education,self-employed,married,0
2514,41,95147,32369,education,self-employed,single,1
2515,33,24150,24023,personal,employed,single,0
2516,66,144210,46885,education,unemployed,married,0
2517,43,31109,24897,education,employed,married,1
2518,44,119750,24010,business,self-employed,divorced,0
2519,54,46016,41154,medical,unemployed,single,0
2520,21,31936,36899,education,unemployed,single,0
2521,67,31036,21114,medical,employed,single,0
2522,41,59236,20050,education,self-employed,single,0
2523,36,34021,22125,education,self-employed,married,0
2524,53,140478,29558,personal,unemployed,single,0
2525,56,56943,45846,education,self-employed,single,0
2526,27,133694,21396,personal,unemployed,single,0
2527,42,123384,28125,business,unemployed,divorced,0
2528,35,101007,23580,medical,unemployed,divorced,0
2529,36,133197,39973,education,self-employed,divorced,1
2530,53,70016,24574,personal,employed,married,0
2531,27,43244,25619,business,unemployed,married,0
2532,50,83027,14869,education,employed,married,0
2533,67,134313,1658,personal,employed,single,0
2534,22,143351,48150,personal,employed,single,0
2535,64,58985,13122,business,employed,married,0
2536,66,123976,44827,education,employed,divorced,0
2537,52,21502,14335,education,unemployed,single,0
2538,61,73836,22677,medical,self-employed,divorced,0
2539,51,119714,29223,education,employed,single,0
2540,50,23770,30814,personal,self-employed,single,0
2541,38,62865,19075,medical,self-employed,divorced,0
2542,34,73811,44185,medical,unemployed,married,0
2543,39,24001,12258,education,employed,divorced,0
2544,65,80848,31527,medical,self-employed,married,0
2545,54,72635,11139,personal,self-employed,married,1
2546,32,40946,43325,personal,employed,single,0
2547,52,86134,41503,business,unemployed,single,0
2548,45,115852,20514,personal,unemployed,single,0
2549,24,111103,21917,business,employed,married,1
2550,49,112044,30097,medical,self-employed,married,1
2551,28,63744,18788,business,unemployed,divorced,0
2552,27,137729,26061,education,unemployed,single,0
2553,26,142848,10947,business,self-employed,single,1
2554,31,59159,16544,education,self-employed,married,0
2555,30,115812,21014,medical,self-employed,single,1
2556,42,43671,15795,business,self-employed,married,0
2557,19,36450,33632,personal,employed,divorced,0
2558,52,34908,20352,education,self-employed,divorced,1
2559,24,77275,24653,medical,unemployed,single,0
2560,38,64358,2579,personal,self-employed,divorced,0
2561,35,69047,32758,education,self-employed,single,1
2562,20,55518,44755,medical,employed,single,1
2563,59,77813,39760,medical,employed,married,0
2564,56,116748,33818,personal,self-employed,married,0
2565,58,128220,7452,medical,employed,single,0
2566,66,26806,38921,business,employed,divorced,0
2567,28,124733,16340,medical,employed,divorced,0
2568,56,60891,47668,education,employed,single,0
2569,41,146865,48738,education,self-employed,single,0
2570,63,103551,3787,education,employed,divorced,0
2571,36,149335,47149,business,employed,divorced,0
2572,21,59220,49357,personal,unemployed,married,0
2573,43,37158,16839,business,self-employed,married,0
2574,55,100992,3155,business,employed,divorced,0
2575,59,47588,8019,business,unemployed,married,0
2576,49,82576,21614,medical,employed,married,0
2577,56,108027,27190,personal,self-employed,single,0
2578,62,44188,41375,medical,unemployed,married,0
2579,63,112615,11928,business,unemployed,married,0
2580,53,78830,49425,education,self-employed,single,0
2581,57,24019,9598,business,unemployed,divorced,0
2582,54,32419,45339,personal,unemployed,married,0
2583,50,53697,21581,education,employed,married,0
2584,53,104932,49974,personal,unemployed,divorced,0
2585,20,139712,45655,business,self-employed,married,0
2586,26,124568,48796,personal,employed,divorced,1
2587,25,115428,49743,medical,unemployed,single,1
2588,50,27973,47607,education,employed,divorced,0
2589,23,128001,14919,personal,self-employed,divorced,0
2590,58,106649,39180,education,unemployed,divorced,0
2591,56,142649,5499,education,self-employed,single,0
2592,21,31136,38677,business,self-employed,divorced,1
2593,30,104739,49246,business,unemployed,divorced,0
2594,66,82502,44862,education,unemployed,single,0
2595,19,51285,26602,personal,employed,married,1
2596,22,43039,30692,education,self-employed,married,0
2597,61,86720,41422,business,unemployed,divorced,0
2598,44,143168,49750,personal,self-employed,single,0
2599,49,108263,22760,education,unemployed,single,0
2600,38,79155,3920,business,self-employed,divorced,0
2601,25,36911,25085,education,employed,divorced,0
2602,55,20916,23925,education,self-employed,married,1
2603,25,79052,6615,education,unemployed,married,0
2604,67,89110,38083,personal,employed,divorced,0
2605,20,121623,46228,business,employed,single,1
2606,61,37790,3783,business,unemployed,divorced,0
2607,20,103161,10605,medical,employed,single,0
2608,39,25206,46557,education,self-employed,married,0
2609,23,141937,45608,education,self-employed,divorced,0
2610,19,105053,20192,medical,unemployed,single,0
2611,40,69950,4331,education,self-employed,married,0
2612,61,136211,32856,personal,unemployed,divorced,0
2613,19,76361,3846,medical,employed,divorced,0
2614,55,81451,34697,business,self-employed,married,0
2615,34,57696,38586,education,unemployed,divorced,0
2616,52,101641,36030,business,self-employed,married,0
2617,51,121192,13775,education,employed,single,0
2618,40,88226,8549,medical,employed,divorced,1
2619,47,122395,23437,business,self-employed,married,0
2620,69,141970,24958,education,employed,married,0
2621,25,144121,25243,personal,unemployed,single,0
2622,39,66728,43177,medical,self-employed,divorced,0
2623,61,75401,43424,education,self-employed,married,0
2624,53,86226,29984,education,employed,married,0
2625,22,45103,37942,education,unemployed,married,1
2626,30,54263,38538,medical,self-employed,divorced,0
2627,46,146705,6833,education,self-employed,divorced,0
2628,48,96621,24386,education,employed,single,0
2629,64,70044,35813,business,employed,single,1
2630,33,77730,34805,business,unemployed,single,0
2631,59,45825,7242,medical,unemployed,divorced,1
2632,47,96256,29704,medical,employed,married,0
2633,33,124177,43419,personal,unemployed,divorced,0
2634,29,57271,25832,education,employed,divorced,1
2635,34,97256,13321,business,self-employed,divorced,0
2636,33,66732,39930,business,employed,single,1
2637,29,86433,33407,education,employed,married,0
2638,25,102630,5073,education,employed,divorced,0
2639,37,121999,18667,medical,self-employed,single,0
2640,20,120990,17035,personal,unemployed,divorced,0
2641,33,43572,7732,personal,unemployed,married,0
2642,47,58546,4487,medical,unemployed,single,0
2643,62,142456,35952,medical,employed,divorced,0
2644,40,35150,30425,business,employed,single,0
2645,45,74165,47658,medical,unemployed,married,1
2646,68,83690,20571,personal,self-employed,married,0
2647,57,73664,30075,business,self-employed,single,0
2648,22,102335,43185,personal,self-employed,divorced,0
2649,37,95199,6495,education,self-employed,married,1
2650,57,148511,19681,personal,employed,married,0
2651,61,56948,15781,business,unemployed,divorced,0
2652,18,57030,40865,personal,self-employed,single,0
2653,47,47007,9469,business,employed,single,1
2654,38,120819,46167,business,employed,divorced,0
2655,37,111207,17202,medical,employed,married,0
2656,23,110921,20928,personal,unemployed,married,0
2657,39,96772,11985,medical,employed,divorced,0
2658,35,42024,40599,medical,unemployed,divorced,0
2659,25,132408,17775,personal,unemployed,single,0
2660,56,59384,1968,business,unemployed,single,0
2661,49,102912,11382,education,unemployed,divorced,0
2662,50,144161,6151,personal,employed,married,1
